protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
udp,192.168.1.152,192.168.1.190,51246,53,OTH,218,386,0.000279,4,normal
tcp,192.168.1.30,192.168.1.152,38694,80,ACK,495,3924,0.005064,12,password
udp,192.168.1.79,192.168.1.255,58182,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.5.6.30,57722,53,OTH,105,721,0.014617,2,password
udp,192.168.1.180,192.168.1.190,36400,53,OTH,84,158,0.000797,2,ransomware
tcp,192.168.1.30,192.168.1.195,47069,26219,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,43840,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38896,80,ACK,729,1636,0.05172,12,xss
udp,192.168.1.152,192.168.1.190,52163,53,OTH,218,386,0.000254,4,normal
udp,192.168.1.79,192.168.1.255,38059,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,60400,53,OTH,218,386,0.000257,4,normal
udp,192.168.1.79,239.255.255.250,46610,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,56696,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,52831,53,OTH,158,174,0.008912,4,xss
udp,192.168.1.190,13.107.3.2,52053,53,OTH,92,108,0.032804,2,dos
udp,192.168.1.195,8.8.8.8,54057,53,OTH,82,197,0.390798,2,normal
udp,192.168.1.79,239.255.255.250,46863,15600,OTH,79,0,0.0,1,normal
udp,172.17.13.108,224.0.0.251,5353,5353,OTH,103,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,46480,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,59675,9197,ACK,622,23093,0.042008,26,xss
tcp,192.168.1.31,192.168.1.190,47716,80,ACK,709,2335,0.0062,11,injection
udp,192.168.1.79,239.255.255.250,47172,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,54454,80,SYN,144,76,0.000554,3,ddos
tcp,192.168.1.30,192.168.1.190,34266,80,SYN,144,76,0.00563,3,ddos
tcp,192.168.1.31,192.168.1.190,35464,21,ACK,1249,1278,9.657885,33,password
tcp,192.168.1.30,192.168.1.195,45752,39357,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,38673,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.42.93.30,34999,53,OTH,91,904,0.127625,2,ddos
udp,192.168.1.152,192.168.1.190,36926,53,OTH,218,386,0.000331,4,normal
udp,192.168.1.133,239.255.255.250,63022,1900,OTH,28730,0,580.409098,170,normal
udp,192.168.1.79,239.255.255.250,48597,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,199.7.68.1,7019,53,OTH,89,160,0.014303,2,injection
udp,192.168.1.79,192.168.1.255,42802,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,58877,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,96.7.49.129,20757,53,OTH,118,154,0.128002,2,normal
udp,192.168.1.79,192.168.1.255,36122,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.152,192.168.1.152,4834,4834,SYN,7440,0,0.295887,120,dos
udp,192.168.1.31,192.168.1.1,43240,53,OTH,81,97,0.00272,2,dos
udp,192.168.1.17,239.255.255.250,54194,1900,OTH,868,0,2.976834,4,normal
tcp,192.168.1.30,192.168.1.195,47316,80,ACK,470,766,0.01607,9,password
tcp,192.168.1.30,192.168.1.180,25585,10927,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,34879,53,OTH,218,386,0.000217,4,normal
udp,192.168.1.31,192.168.1.1,33589,53,OTH,79,111,0.002208,2,dos
tcp,192.168.1.193,192.168.1.79,50303,9197,ACK,595,519,0.013449,10,injection
udp,172.17.12.9,224.0.0.251,5353,5353,OTH,357,0,2.047439,3,normal
udp,192.168.1.79,192.168.1.255,35890,15600,OTH,79,0,0.0,1,normal
udp,172.17.0.137,224.0.0.251,5353,5353,OTH,1413,0,5.51499,3,normal
udp,192.168.1.190,192.26.92.30,58863,53,OTH,86,807,0.064185,2,normal
udp,192.168.1.79,239.255.255.250,51892,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,55422,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,34750,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,39297,53,OTH,156,361,0.000161,4,normal
tcp,192.168.1.31,18.184.104.180,41570,80,ACK,968,13007,1.596123,18,injection
tcp,192.168.1.30,192.168.1.184,49254,443,SYN,144,76,0.000246,3,ddos
udp,192.168.1.193,192.168.1.190,53576,53,OTH,82,167,0.01565,2,ransomware
udp,192.168.1.6,239.255.255.250,58613,1900,OTH,507,0,0.614143,3,injection
udp,192.168.1.190,192.31.80.30,58558,53,OTH,82,803,0.205137,2,normal
udp,192.168.1.79,192.168.1.255,45667,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.42.177.30,14183,53,OTH,93,555,0.129436,2,ransomware
udp,192.168.1.79,192.168.1.255,34093,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,43639,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50082,9197,ACK,442,2136,0.01192,11,injection
udp,127.0.0.1,127.0.0.1,52992,53,OTH,156,361,0.000265,4,normal
udp,192.168.1.79,192.168.1.255,41448,15600,OTH,79,0,0.0,1,normal
other,172.17.7.81,239.255.255.250,0,0,OTH,112,0,0.517011,2,normal
udp,192.168.1.79,192.168.1.255,52533,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,52.59.177.21,35950,80,ACK,642,13007,1.279563,17,injection
tcp,192.168.1.31,192.168.1.190,47588,80,ACK,832,2335,0.003572,11,injection
udp,192.168.1.79,239.255.255.250,51520,15600,OTH,77,0,0.0,1,xss
udp,192.168.1.190,104.116.163.61,2223,53,OTH,98,114,0.024832,2,injection
udp,192.168.1.79,192.168.1.255,43088,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,39486,80,ACK,791,1576,0.061114,11,xss
udp,192.168.1.79,239.255.255.250,35292,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,176.28.50.165,42468,80,ACK,3819,738,1.141314,14,xss
udp,192.168.1.79,192.168.1.255,57480,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,55022,53,OTH,218,386,0.00022,4,normal
tcp,192.168.1.30,192.168.1.190,57874,80,SYN,144,76,0.000661,3,ddos
udp,192.168.1.31,192.168.1.1,51343,53,OTH,172,512,0.2462,4,injection
udp,192.168.1.79,239.255.255.250,51326,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,50876,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,81.91.164.5,10540,53,OTH,97,541,0.299964,2,injection
udp,192.168.1.79,192.168.1.255,49736,15600,OTH,79,0,0.0,1,normal
udp,172.17.13.132,224.0.0.251,5353,5353,OTH,131,0,0.0,1,normal
udp,172.17.0.3,192.168.1.190,58138,53,OTH,164,802,0.499059,4,password
udp,192.168.1.79,192.168.1.255,46831,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,41087,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,53107,9197,ACK,488,3886,0.018569,12,ransomware
udp,192.168.1.152,192.168.1.190,34764,53,OTH,218,386,0.00031,4,normal
udp,192.168.1.193,239.255.255.250,53239,1900,OTH,868,0,3.334202,4,normal
tcp,192.168.1.30,192.168.1.152,60940,21,SYN,76,62,0.000122,2,password
udp,192.168.1.190,192.112.36.4,45023,53,OTH,72,1183,0.144832,2,normal
udp,127.0.0.1,127.0.0.1,53174,53,OTH,156,361,0.000137,4,normal
tcp,192.168.1.31,192.168.1.190,34192,80,ACK,516,2335,0.00349,11,password
tcp,192.168.1.31,192.168.1.152,59476,21,SYN,76,62,0.00169,2,password
udp,192.168.1.79,239.255.255.250,34319,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,32946,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,34199,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.31,192.168.1.190,47106,80,ACK,594,2335,0.012189,11,injection
tcp,192.168.1.31,192.168.1.190,47696,80,ACK,699,2335,0.006069,12,injection
udp,192.168.1.79,192.168.1.255,46663,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,56052,53,OTH,178,732,0.396751,4,normal
udp,192.168.1.79,192.168.1.255,42152,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,49665,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,46940,80,ACK,833,2335,0.012204,11,injection
udp,192.168.1.79,192.168.1.255,52211,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,55973,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,46977,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,60013,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,44878,53,OTH,140,140,0.011278,4,injection
udp,192.168.1.79,192.168.1.255,41592,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,44259,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,49018,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50051,9197,ACK,636,23131,0.019799,26,injection
udp,192.168.1.152,192.168.1.190,54284,53,OTH,218,386,0.000199,4,normal
udp,192.168.1.30,192.168.1.1,48169,53,OTH,98,98,3e-06,2,ddos
udp,192.168.1.17,224.0.0.252,53483,5355,OTH,154,0,0.659416,2,normal
udp,192.168.1.190,207.171.178.132,25339,53,OTH,101,272,0.224206,2,injection
udp,127.0.0.1,127.0.0.1,44982,53,OTH,156,361,0.000202,4,normal
udp,192.168.1.152,192.168.1.190,48792,53,OTH,218,386,0.000375,4,normal
tcp,192.168.1.31,192.168.1.152,49250,80,ACK,584,3924,0.089721,12,injection
tcp,192.168.1.31,192.168.1.190,47100,80,ACK,663,2335,0.010487,11,injection
udp,192.168.1.79,239.255.255.250,47449,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,38997,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,58530,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,33923,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,57044,53,OTH,132,132,0.002834,4,injection
udp,192.168.1.30,192.168.1.1,46832,53,OTH,81,97,0.002795,2,dos
udp,192.168.1.79,239.255.255.250,45367,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,54672,53,OTH,218,386,0.000297,4,normal
udp,192.168.1.79,192.168.1.255,51161,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,52350,53,OTH,218,386,0.000317,4,normal
tcp,192.168.1.31,192.168.1.190,47108,80,ACK,604,2335,0.01405,11,injection
udp,192.168.1.79,239.255.255.250,46384,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,59878,53,OTH,218,386,0.000303,4,normal
udp,192.168.1.35,192.168.1.1,35227,53,OTH,158,174,0.00743,4,xss
udp,192.168.1.180,192.168.1.190,58957,53,OTH,84,362,0.000555,2,password
udp,192.168.1.79,192.168.1.255,46899,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,34462,53,OTH,218,386,0.000215,4,normal
udp,192.168.1.79,239.255.255.250,40925,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,55125,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,45926,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.193,4837,4837,SYN,6200,0,0.201405,100,dos
udp,192.168.1.79,192.168.1.255,47531,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,176.28.50.165,41266,80,ACK,710,594,1.210557,10,xss
udp,192.168.1.79,192.168.1.255,45239,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,239.255.255.250,42069,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,35452,63688,SYN,64,0,0.0,1,scanning
tcp,192.168.1.35,52.28.231.150,39306,80,ACK,490,675,0.6624,7,xss
tcp,192.168.1.32,192.168.1.195,41277,1635,SYN,64,0,0.0,1,scanning
udp,172.17.6.59,224.0.0.251,5353,5353,OTH,463,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,39077,60289,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.26.92.30,36194,53,OTH,83,804,0.026305,2,normal
udp,192.168.1.79,192.168.1.255,36625,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,47412,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,43717,53,OTH,164,196,0.008645,4,xss
tcp,192.168.1.30,192.168.1.194,46718,80,SYN,212,152,3.336429,5,ddos
tcp,192.168.1.30,18.184.104.180,41968,80,ACK,572,13007,1.566035,17,injection
tcp,192.168.1.31,192.168.1.190,46814,80,ACK,675,2621,1.068484,12,injection
udp,192.168.1.79,239.255.255.250,46772,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38754,80,ACK,760,1576,0.024599,11,xss
udp,192.168.1.180,192.168.1.190,52264,53,OTH,94,142,0.00053,2,ransomware
udp,192.168.1.190,192.35.51.30,19583,53,OTH,92,813,0.126752,2,normal
tcp,192.168.1.35,192.168.1.195,39160,80,ACK,747,1576,0.017839,11,xss
udp,192.168.1.79,239.255.255.250,33825,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,40238,53,OTH,132,132,0.003013,4,injection
tcp,192.168.1.32,192.168.1.180,7657,25116,SYN,64,0,0.0,1,scanning
udp,127.0.0.1,127.0.0.1,57773,53,OTH,156,361,0.312927,4,normal
udp,192.168.1.190,205.251.193.162,17017,53,OTH,101,238,0.125161,2,normal
tcp,192.168.1.30,192.168.1.190,41080,80,ACK,515,3510,0.002768,12,password
udp,192.168.1.79,192.168.1.255,52883,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,199.15.83.22,42578,43,ACK,287,287,0.051144,8,ransomware
udp,192.168.1.79,239.255.255.250,47914,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,38084,53,OTH,158,174,0.003357,4,xss
udp,192.168.1.190,192.5.6.30,63304,53,OTH,89,1259,0.01325,2,password
udp,192.168.1.190,199.7.91.13,11792,53,OTH,145,825,0.032144,2,password
udp,192.168.1.190,204.61.216.50,20833,53,OTH,95,547,0.012523,2,ransomware
udp,192.168.1.17,239.255.255.250,60040,1900,OTH,651,0,3.037591,3,normal
tcp,192.168.1.31,18.184.104.180,41520,80,ACK,787,12803,1.663367,18,injection
udp,192.168.1.79,192.168.1.255,35703,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,45686,443,SYN,144,76,0.00194,3,ddos
tcp,192.168.1.195,192.168.1.195,4965,4965,SYN,7440,0,0.255297,120,dos
other,192.168.1.180,192.168.1.180,0,0,OTH,2808,0,17.379877,27,injection
tcp,192.168.1.195,192.168.1.195,4840,4840,SYN,7440,0,0.190581,120,dos
udp,192.168.1.79,192.168.1.255,51935,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,58434,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,96.7.49.66,5461,53,OTH,103,333,0.182244,2,normal
udp,192.168.1.195,239.255.255.250,64251,1900,OTH,6244,0,15.086222,36,injection
udp,192.168.1.39,192.168.1.1,33749,53,OTH,158,174,0.002976,4,xss
udp,192.168.1.79,192.168.1.255,45134,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,38942,80,ACK,682,1576,0.030718,11,xss
udp,192.168.1.79,192.168.1.255,45722,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.190,62930,53,OTH,77,491,0.027322,2,injection
tcp,192.168.1.35,192.168.1.190,51080,80,ACK,2706,1467,0.166075,11,xss
tcp,192.168.1.30,192.168.1.190,58248,80,SYN,144,76,4e-06,3,ddos
udp,192.168.1.152,192.168.1.190,57308,53,OTH,218,386,0.000216,4,normal
udp,192.168.1.79,192.168.1.255,58971,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,56047,53,OTH,218,386,0.000249,4,normal
tcp,192.168.1.31,18.184.104.180,41534,80,ACK,637,13007,1.626791,18,injection
udp,192.168.1.195,8.8.8.8,59055,53,OTH,78,137,0.358398,2,injection
udp,192.168.1.79,239.255.255.250,54727,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.12.94.30,7651,53,OTH,83,804,0.139273,2,normal
udp,172.17.9.48,224.0.0.251,5353,5353,OTH,10294,0,6.856618,13,normal
udp,192.168.1.39,192.168.1.1,49948,53,OTH,158,174,0.003693,4,xss
tcp,192.168.1.30,192.168.1.184,48464,443,SYN,144,76,5e-06,3,ddos
tcp,192.168.1.30,52.59.177.21,35754,80,ACK,637,13007,1.649186,18,injection
udp,192.168.1.190,205.251.197.203,20742,53,OTH,120,204,0.140045,2,normal
udp,192.168.1.152,192.168.1.190,54966,53,OTH,218,386,0.000334,4,normal
udp,192.168.1.152,192.168.1.190,57014,53,OTH,218,386,0.000195,4,normal
tcp,192.168.1.30,192.168.1.152,38102,80,ACK,495,3924,0.002574,12,password
tcp,192.168.1.180,199.15.83.22,42546,43,ACK,287,287,0.055682,8,ransomware
udp,192.168.1.79,239.255.255.250,43880,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,33300,80,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,192.168.1.255,48124,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,54375,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,34841,53,OTH,218,386,0.0003,4,normal
udp,192.168.1.39,192.168.1.1,57524,53,OTH,158,174,0.011228,4,xss
tcp,192.168.1.32,192.168.1.195,40978,63769,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,58854,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,55554,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,59669,9197,ACK,432,4029,0.012439,12,xss
udp,192.168.1.79,239.255.255.250,42794,15600,OTH,79,0,0.0,1,normal
udp,172.17.7.81,224.0.0.252,59957,5355,OTH,126,0,0.419774,2,normal
udp,127.0.0.1,127.0.0.1,48380,53,OTH,156,361,0.000195,4,normal
tcp,192.168.1.32,192.168.1.180,61780,3541,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,54261,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47836,80,ACK,628,2335,0.010826,11,injection
udp,192.168.1.152,192.168.1.190,52106,53,OTH,218,386,0.000286,4,normal
udp,192.168.1.190,211.29.133.32,24117,53,OTH,79,453,0.016521,2,password
udp,192.168.1.79,239.255.255.250,35424,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,48863,53,OTH,132,132,0.0031,4,injection
udp,192.168.1.79,239.255.255.250,57766,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,176.28.50.165,45698,80,ACK,554,2912,1.633297,11,injection
udp,192.168.1.17,224.0.0.252,56399,5355,OTH,154,0,0.420835,2,normal
tcp,192.168.1.152,192.168.1.152,4965,4965,SYN,7440,0,0.242832,120,dos
udp,192.168.1.79,192.168.1.255,35673,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,192.168.1.190,50672,53,OTH,93,276,0.777933,2,normal
udp,192.168.1.190,194.0.1.1,33142,53,OTH,87,878,0.014463,2,password
udp,192.168.1.103,224.0.0.253,53117,3544,OTH,3780,0,89732.393401,45,normal
udp,192.168.1.190,203.119.86.101,6480,53,OTH,88,542,0.024007,2,injection
tcp,192.168.1.30,192.168.1.190,56792,80,SYN,144,76,0.000349,3,ddos
tcp,192.168.1.32,192.168.1.180,4152,12964,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,57477,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,56747,15600,OTH,158,0,690.052665,2,normal
tcp,192.168.1.30,192.168.1.184,45934,443,SYN,144,76,0.001361,3,ddos
tcp,192.168.1.30,192.168.1.184,48374,443,SYN,144,76,0.000218,3,ddos
udp,192.168.1.79,239.255.255.250,51500,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,41415,53,OTH,218,386,0.000251,4,normal
udp,192.168.1.190,192.35.51.30,39983,53,OTH,89,672,0.12582,2,password
udp,192.168.1.39,192.168.1.1,47544,53,OTH,158,174,0.002749,4,xss
tcp,192.168.1.31,176.28.50.165,45720,80,ACK,554,2912,1.647583,11,injection
tcp,192.168.1.193,192.168.1.79,50308,9197,ACK,443,706,0.010979,10,injection
udp,192.168.1.190,203.119.86.101,42109,53,OTH,145,816,0.026577,2,injection
tcp,192.168.1.31,192.168.1.190,46522,80,ACK,503,1001,0.001815,10,password
tcp,192.168.1.195,192.168.1.79,52299,9197,ACK,574,22347,0.076197,11,normal
tcp,192.168.1.152,192.168.1.152,4967,4967,SYN,7440,0,0.215525,120,dos
udp,192.168.1.79,192.168.1.255,34326,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,60497,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50133,9197,ACK,442,706,0.010093,10,injection
tcp,192.168.1.39,192.168.1.184,4833,4833,SYN,6200,0,0.202477,100,dos
udp,127.0.0.1,127.0.0.1,33625,53,OTH,156,361,0.000461,4,normal
udp,192.168.1.31,192.168.1.1,44962,53,OTH,81,97,0.002224,2,dos
udp,192.168.1.79,239.255.255.250,36493,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,84.53.139.129,42580,53,OTH,122,140,0.296697,2,normal
udp,192.168.1.79,192.168.1.255,42665,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,46306,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,18.184.104.180,41582,80,ACK,949,13007,1.592152,18,injection
udp,192.168.1.79,239.255.255.250,46047,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,46778,443,SYN,144,76,0.001172,3,ddos
udp,192.168.1.152,192.168.1.190,49050,53,OTH,218,386,2.743929,4,normal
udp,192.168.1.79,192.168.1.255,50696,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,57808,61218,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.180,31611,2852,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,39685,53,OTH,218,386,0.000337,4,normal
udp,192.168.1.190,37.209.194.2,56942,53,OTH,95,316,0.028758,2,normal
tcp,192.168.1.30,192.168.1.152,4967,4967,SYN,6200,6200,0.257682,200,dos
udp,192.168.1.79,239.255.255.250,47517,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,18.194.169.124,41246,80,ACK,670,404,0.976266,10,xss
tcp,192.168.1.31,192.168.1.190,47060,80,ACK,622,2335,0.004293,11,injection
udp,192.168.1.79,192.168.1.255,50461,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.193,52988,21,SYN,76,62,3e-06,2,password
tcp,192.168.1.35,18.194.169.124,57006,80,ACK,687,404,0.954567,10,xss
udp,192.168.1.79,192.168.1.255,52696,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,40348,80,ACK,501,891,0.00186,10,password
udp,192.168.1.195,8.8.8.8,57188,53,OTH,91,202,0.115571,2,normal
udp,192.168.1.79,192.168.1.255,55832,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,41300,53,OTH,218,386,0.000321,4,normal
udp,192.168.1.79,239.255.255.250,38100,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,208.84.0.53,60593,53,OTH,94,127,0.023753,2,normal
udp,192.168.1.79,239.255.255.250,48203,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,38255,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50013,9197,ACK,442,706,0.014251,10,injection
udp,192.168.1.190,184.85.248.128,45119,53,OTH,110,176,0.124327,2,normal
udp,192.168.1.79,239.255.255.250,37683,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,216.239.32.108,12230,53,OTH,111,232,0.303696,2,normal
udp,192.168.1.79,192.168.1.255,40797,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,58486,53,OTH,218,386,0.00023,4,normal
udp,192.168.1.79,192.168.1.255,59002,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,176.28.50.165,4971,4971,SYN,12400,62,0.328025,201,dos
udp,192.168.1.30,192.168.1.1,34831,53,OTH,81,97,0.002356,2,dos
tcp,192.168.1.30,192.168.1.184,42714,443,SYN,144,76,2.2e-05,3,ddos
udp,192.168.1.79,239.255.255.250,52194,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,203.119.86.101,40773,53,OTH,93,440,0.023959,2,injection
tcp,192.168.1.30,192.168.1.184,42180,443,SYN,144,76,4e-06,3,ddos
udp,192.168.1.152,192.168.1.190,46839,53,OTH,218,386,0.000248,4,normal
udp,192.168.1.190,205.251.196.30,4273,53,OTH,92,390,0.136813,2,ransomware
udp,192.168.1.180,192.168.1.190,41634,53,OTH,82,332,0.000682,2,ransomware
udp,192.168.1.79,192.168.1.255,36926,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.152,13.35.146.48,37544,443,ACK,1294,4126,5.408862,15,normal
tcp,192.168.1.35,192.168.1.195,38592,80,ACK,722,1576,0.029458,11,xss
other,192.168.1.103,239.255.255.250,0,0,OTH,1612,0,88877.481117,26,normal
udp,192.168.1.79,192.168.1.255,43476,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.152,49342,80,ACK,655,3924,0.034421,13,injection
udp,192.168.1.79,239.255.255.250,47965,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,45187,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,192.168.1.255,49374,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,59470,80,SYN,144,76,0.000929,3,ddos
udp,192.168.1.152,192.168.1.190,60608,53,OTH,218,386,0.000297,4,normal
udp,192.168.1.79,239.255.255.250,54744,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,42732,53,OTH,158,174,0.002786,4,xss
